Name,Text,Like,Column 4
vanillaqueenzy,NYAMAN #KUISTEMANBUS 🥰 @renniiand @silkhanazila_12 @jihansiregar01,Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
firaauliia_,"Jawabannya :NYAMAN, LEBIH HEMAT, BERSIH #KUISTEMANBUSYuk follow dan ikutan juga dears@rhyawijayanti_ @restykrs98_ @rohmah12316-----Semoga sukses selalu & semakin bersinar yaa ✨️",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
dpowerofsholawat,"Pastinya nyaman, aman, dan hemat #KUISTEMANBUS @rasmi_binti_hemi @fakhiraaa27 @fauziah_fauziah18",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
ctbirf4n,Naik teman bus di Makassar bikin saya susah untuk move on gak tau kenapa tapi rasanya beda aja busnya bersih nyaman dan Sopirnya ramah banget.Setiap perjalanan terasa santai dan aku bisa menikmati pemandangan kota Makassar tanpa ribet dan macet apalagi kota Makassar ini panas banget loh. Sekarang setiap kali naik bus lain saya selalu kebayang betapa nyamannya naik di teman bus rasanya pengen balik lagi dan mau terus keliling kota Makassar bersama teman bus #kuistemanbus @alyanadeera_ @zahrasuci__ @_nbhylha.bila ❤️,26 likes,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
alviant_21,"Alasannya Karena Teman Bus Nyaman, Hemat & BER AC #KuisTemanBus @amatttxzsss @basmannn_448 @cahyono.cahyoo",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
achsanovic,"Yg bikin gamon...kenyamanan fasiltas busnya , ac dingin, tempat duduk rapi #KUISTEMANBUS @bari.ts @sirojjudin @masthafa_azhar",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
madani_yahra,"Karena Aman, Nyaman, dan Murah @rizal_nurdin9 @kiasika_15 @sryani95 #KUISTEMANBUS",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
madani_yahra,"Karena Aman, Nyaman, dan Murah @havilia08_04 @frenkyyyyy1012 @vinaayunw #KUISTEMANBUS",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
dinisfrhmwti,"Pulang jalan-jalan, istirahat duduk sambil merem di busway sambil headphone an😍",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
syafadias_,"Karena nyaman , bersih dan tarifnya juga ekonomis #KUISTEMANBUS  @raisya_sahara12 @raihanputry_salsabila @octavianisarah54",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
araaaaaa_23333,Yang pastinya Bersih jadi penumpang pun merasa NYAMAN walaupun menempuh perjalanan yang jauh #KUISTEMANBUS @alfn.rzky1 @alya.alb123 @iyah6763 😍❤️,Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
dilan_mahardika.21,"Karena Hemat ,Nyaman ,dan Seru 🤩🤩 #KUISTEMANBUS @me_nurila6673 @warkopcandra @cuzy_tyia01 ~~~",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
maulidaa88_,"Ekonomis , aman dan nyaman pastinya .. @maaulida12_ @mustikaa_thyca06 @numsya_0206 #KUISTEMANBUS ❤️❤️",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
marlinaheni03,"Nyaman, Aman, Bersih dan Terjangkau ✨#KuisTemanBus @mamatharmaqil_76 @rika.sari98 @penda_ajmi",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
vioandjani,"Jujurly belum pernah nyoba naik @teman_bus saya nggak mau bohong , tetapi banyak lihat komentar yang bagus - bagus dari teman teman netizen tentang Teman Bus , jadi tertarik buat nyoba apa benar senyaman dan semudah itu dengan harga yang ekonomis #KuisTemanBus @itsmewinaronan @filanadhyasthaatharizz @alriver1_",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
raffi.febriansyah2022,"Jawabannya Hemat , Nyaman , Anti Ribet #KUISTEMANBUS yuk ikutan @aisynah.k.r @3kky_setyawan @itsmeayy97_",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
edoabiw,"Nyaman , Aman dan Hemat Biaya ✨ #KUISTEMANBUS @ernitrihastutiiiiiiiiiii95 @youdicha @liya.rahmaa",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
afifah_saka,Bersih dan Nyaman juga Aman @linda_octavia87 @jejelinajejelina @mauidho21 #KUISTEMANBUS,Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
ania.ataya03,"Bersih, nyaman untuk beristirahat dan ekonomis. #KUISTEMANBUS @kanza_lifa @mama_shakil02 @sarri_shibahimamillah",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
delrizki28_,"Naik teman bus itu enak, karena mudah tinggal tap kartu pembayaran, bikin nyaman, harganya murah, bersih dalam bis nya, ada ac nya, dan aman #KUISTEMANBUS @teteh_ncitt @saliprimawasi_ @ummu.khuswa",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
surabi__________,Bersih dan nyaman #KUISTEMANBUS  @jenghikmh @ikaismatul68 @ikrimah__19,Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
r_astutii,"Bersih, nyaman , supirnya ramah dan harga terjangkau #KuisTemanBus @singgih_ri @pertiwii.2201 @dhyena.army_",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
rahayuningsih.d,"Nyaman , aman dan bersih 😍 #kuistemanbus @tsaqiif.faeyza @roisvanhikam @r.ant.r",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
tamiramadhanti_,"Yang buat gagal move on dari taman bus adalah tempatnya nyaman rapi ,ongkosnya murah dan supir ya ramah sangat recomended 🔥😍 @aantonn.16 @sintaupuy @pangaisbungsu92_ #KUISTEMANBUS",Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
desycapricons,"Naik teman bus itu Aman,Nyaman,Ekonomis,cocok untuk lansia & anak""  #KuisTemanBus @sadiyah3975 @julinadina @bunda.karian",2 likes,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
gustrirezeky,Bersih dan Nyaman #kuistemanbus Ikutan yuk @diyahayu_wulandari18 @didien_wulan14 @dian_hadianto3r,Reply,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
ruth.marpaung.94,"Jawabannya: Karena Nyaman,Aman dan hemat. Ikutan yuk @utamimarpaung38 @utarylajill @triayuliharni #KUISTEMANBUS",1 like,"Siapa yang mau hadiah saldo Gopay sebesar Rp100.000 untuk 10 orang pemenang?YUK TULISKAN ALASAN KAMU KENAPA KEMANA-MANA HARUS NAIK TEMAN BUS, SAMPAI-SAMPAI SUSAH MOVE ON. Cek cara ikutannya di bawah ini ya!SYARAT DAN KETENTUAN1. Berikan jawaban kamu 1 KALI SAJA DI KOLOM KOMENTAR2. Sertakan hashtag #KUISTEMANBUS3. Pastikan kamu FOLLOW Instagram, Facebook dan Twitter @teman_bus4. TAG 3 TEMAN KAMU5. JAWABAN BERULANG/LEBIH DARI 1 KALI KOMEN AKAN DIDISKUALIFIKASI6. Jangan private instagram kamu7. Keputusan juri tidak bisa diganggu gugatKuis ditutup pada hari Minggu 8/9/2024 pukul 18:00 WIBSemoga beruntung TemanKu!#KamiAdaUntukAnda#DownloadTemanBus"
